Energy(1/cm),Absorbance
9.690546e+002,3.058354e-004
9.690696e+002,2.787467e-004
9.690847e+002,2.597823e-004
9.690997e+002,2.615394e-004
9.691148e+002,2.925727e-004
9.691299e+002,3.543806e-004
9.691450e+002,4.404421e-004
9.691600e+002,5.369376e-004
9.691751e+002,6.263203e-004
9.691901e+002,6.920585e-004
9.692052e+002,7.214963e-004
9.692203e+002,7.091169e-004
9.692354e+002,6.563509e-004
9.692504e+002,5.705451e-004
9.692655e+002,4.624992e-004
9.692806e+002,3.448303e-004
9.692956e+002,2.294144e-004
9.693107e+002,1.273196e-004
9.693257e+002,4.695347e-005
9.693408e+002,-5.500216e-006
9.693559e+002,-2.726846e-005
9.693710e+002,-1.934985e-005
9.693860e+002,1.341949e-005
9.694011e+002,6.355574e-005
9.694161e+002,1.218510e-004
9.694312e+002,1.796568e-004
9.694463e+002,2.302100e-004
9.694614e+002,2.700601e-004
9.694764e+002,2.993035e-004
9.694915e+002,3.201265e-004
9.695065e+002,3.369382e-004
9.695216e+002,3.537173e-004
9.695367e+002,3.744103e-004
9.695518e+002,4.014055e-004
9.695668e+002,4.353343e-004
9.695818e+002,4.750042e-004
9.695969e+002,5.167676e-004
9.696120e+002,5.542884e-004
9.696271e+002,5.792378e-004
9.696422e+002,5.826220e-004
9.696572e+002,5.571748e-004
9.696722e+002,4.990202e-004
9.696873e+002,4.105259e-004
9.697024e+002,3.001324e-004
9.697175e+002,1.812479e-004
9.697325e+002,7.001787e-005
9.697476e+002,-1.878659e-005
9.697626e+002,-7.484334e-005
9.697777e+002,-9.412361e-005
9.697928e+002,-7.861996e-005
9.698079e+002,-3.531945e-005
9.698229e+002,2.667372e-005
9.698380e+002,9.865124e-005
9.698531e+002,1.736239e-004
9.698681e+002,2.469188e-004
9.698832e+002,3.155175e-004
9.698983e+002,3.770633e-004
9.699133e+002,4.288336e-004
9.699284e+002,4.679721e-004
9.699435e+002,4.921204e-004
9.699585e+002,5.001148e-004
9.699736e+002,4.929829e-004
9.699886e+002,4.732793e-004
9.700037e+002,4.447539e-004
9.700188e+002,4.112224e-004
9.700339e+002,3.754052e-004
9.700490e+002,3.380988e-004
9.700640e+002,2.985740e-004
9.700790e+002,2.555718e-004
9.700941e+002,2.080985e-004
9.701092e+002,1.564208e-004
9.701243e+002,1.022305e-004
9.701393e+002,4.851094e-005
9.701544e+002,-9.940201e-007
9.701694e+002,-4.300585e-005
9.701845e+002,-7.418078e-005
9.701996e+002,-9.223537e-005
9.702147e+002,-9.508428e-005
9.702297e+002,-8.107143e-005
9.702448e+002,-4.930065e-005
9.702598e+002,9.277541e-007
9.702749e+002,6.879171e-005
9.702900e+002,1.509518e-004
9.703051e+002,2.422442e-004
9.703201e+002,3.342854e-004
9.703352e+002,4.169932e-004
9.703502e+002,4.796481e-004
9.703653e+002,5.126210e-004
9.703804e+002,5.098012e-004
9.703954e+002,4.709242e-004
9.704105e+002,4.013724e-004
9.704256e+002,3.132296e-004
9.704406e+002,2.225189e-004
9.704557e+002,1.464440e-004
9.704708e+002,9.914836e-005
9.704858e+002,8.927227e-005
9.705009e+002,1.166143e-004
9.705160e+002,1.735576e-004
9.705311e+002,2.463883e-004
9.705461e+002,3.189328e-004
9.705612e+002,3.769638e-004
9.705762e+002,4.106586e-004
9.705913e+002,4.163299e-004
9.706064e+002,3.965967e-004
9.706215e+002,3.579620e-004
9.706365e+002,3.089191e-004
9.706516e+002,2.582904e-004
9.706666e+002,2.134688e-004
9.706817e+002,1.805518e-004
9.706968e+002,1.644754e-004
9.707119e+002,1.684861e-004
9.707269e+002,1.941757e-004
9.707419e+002,2.400562e-004
9.707570e+002,3.004971e-004
9.707721e+002,3.658544e-004
9.707872e+002,4.228304e-004
9.708022e+002,4.577228e-004
9.708173e+002,4.592818e-004
9.708323e+002,4.213048e-004
9.708474e+002,3.460241e-004
9.708625e+002,2.429736e-004
9.708776e+002,1.281151e-004
9.708926e+002,1.928444e-005
9.709077e+002,-6.616364e-005
9.709227e+002,-1.162518e-004
9.709378e+002,-1.255930e-004
9.709529e+002,-9.647560e-005
9.709680e+002,-3.644592e-005
9.709830e+002,4.294384e-005
9.709981e+002,1.300043e-004
9.710132e+002,2.141318e-004
9.710282e+002,2.882955e-004
9.710433e+002,3.489422e-004
9.710583e+002,3.957344e-004
9.710734e+002,4.297954e-004
9.710885e+002,4.537757e-004
9.711036e+002,4.694980e-004
9.711186e+002,4.785203e-004
9.711337e+002,4.812734e-004
9.711487e+002,4.778900e-004
9.711638e+002,4.684365e-004
9.711789e+002,4.536762e-004
9.711940e+002,4.342398e-004
9.712090e+002,4.114214e-004
9.712241e+002,3.855531e-004
9.712391e+002,3.561713e-004
9.712542e+002,3.215855e-004
9.712693e+002,2.790451e-004
9.712844e+002,2.252042e-004
9.712994e+002,1.578793e-004
9.713145e+002,7.717603e-005
9.713295e+002,-1.371728e-005
9.713446e+002,-1.082354e-004
9.713597e+002,-1.964404e-004
9.713748e+002,-2.674088e-004
9.713898e+002,-3.104213e-004
9.714048e+002,-3.177055e-004
9.714199e+002,-2.855216e-004
9.714350e+002,-2.157815e-004
9.714501e+002,-1.149268e-004
9.714651e+002,7.024473e-006
9.714802e+002,1.387875e-004
9.714953e+002,2.686676e-004
9.715103e+002,3.870455e-004
9.715254e+002,4.860500e-004
9.715405e+002,5.600280e-004
9.715555e+002,6.051508e-004
9.715706e+002,6.193853e-004
9.715857e+002,6.029941e-004
9.716007e+002,5.583692e-004
9.716158e+002,4.914238e-004
9.716309e+002,4.101279e-004
9.716459e+002,3.244371e-004
9.716610e+002,2.426752e-004
9.716761e+002,1.703755e-004
9.716911e+002,1.081298e-004
9.717062e+002,5.258690e-005
9.717213e+002,-2.783250e-006
9.717363e+002,-6.377835e-005
9.717514e+002,-1.330459e-004
9.717665e+002,-2.072040e-004
9.717816e+002,-2.778725e-004
9.717966e+002,-3.332668e-004
9.718116e+002,-3.612096e-004
9.718267e+002,-3.524694e-004
9.718418e+002,-3.032694e-004
9.718569e+002,-2.153841e-004
9.718719e+002,-9.518366e-005
9.718870e+002,4.834525e-005
9.719020e+002,2.052145e-004
9.719171e+002,3.653902e-004
9.719322e+002,5.186917e-004
9.719473e+002,6.547249e-004
9.719623e+002,7.633498e-004
9.719774e+002,8.354827e-004
9.719924e+002,8.648970e-004
9.720075e+002,8.507872e-004
9.720226e+002,7.972405e-004
9.720377e+002,7.142279e-004
9.720527e+002,6.137114e-004
9.720678e+002,5.080430e-004
9.720828e+002,4.063471e-004
9.720979e+002,3.128317e-004
9.721130e+002,2.274253e-004
9.721281e+002,1.469743e-004
9.721431e+002,6.763184e-005
9.721582e+002,-1.335281e-005
9.721733e+002,-9.607809e-005
9.721883e+002,-1.790857e-004
9.722034e+002,-2.587660e-004
9.722184e+002,-3.306843e-004
9.722335e+002,-3.904416e-004
9.722486e+002,-4.325813e-004
9.722637e+002,-4.511506e-004
9.722787e+002,-4.403931e-004
9.722938e+002,-3.955728e-004
9.723088e+002,-3.150236e-004
9.723239e+002,-2.006796e-004
9.723390e+002,-6.016725e-005
9.723541e+002,9.556908e-005
9.723691e+002,2.526874e-004
9.723842e+002,3.977243e-004
9.723992e+002,5.191229e-004
9.724143e+002,6.089333e-004
9.724294e+002,6.626559e-004
9.724445e+002,6.799455e-004
9.724595e+002,6.623241e-004
9.724745e+002,6.140432e-004
9.724896e+002,5.412172e-004
9.725047e+002,4.515534e-004
9.725198e+002,3.534852e-004
9.725349e+002,2.553728e-004
9.725499e+002,1.638125e-004
9.725649e+002,8.271044e-005
9.725800e+002,1.298874e-005
9.725951e+002,-4.684900e-005
9.726102e+002,-9.866196e-005
9.726252e+002,-1.436454e-004
9.726403e+002,-1.803774e-004
9.726553e+002,-2.057468e-004
9.726704e+002,-2.155828e-004
9.726855e+002,-2.070384e-004
9.727006e+002,-1.797150e-004
9.727156e+002,-1.358946e-004
9.727307e+002,-8.004446e-005
9.727458e+002,-1.650044e-005
9.727608e+002,5.099628e-005
9.727759e+002,1.218178e-004
9.727910e+002,1.962973e-004
9.728060e+002,2.757628e-004
9.728211e+002,3.588242e-004
9.728362e+002,4.418020e-004
9.728512e+002,5.173647e-004
9.728663e+002,5.761191e-004
9.728813e+002,6.086015e-004
9.728964e+002,6.077057e-004
9.729115e+002,5.705451e-004
9.729266e+002,4.987880e-004
9.729417e+002,3.993825e-004
9.729567e+002,2.828580e-004
9.729717e+002,1.608624e-004
9.729868e+002,4.526346e-005
9.730019e+002,-5.427017e-005
9.730170e+002,-1.323172e-004
9.730320e+002,-1.872332e-004
9.730471e+002,-2.212790e-004
9.730621e+002,-2.391619e-004
9.730772e+002,-2.455863e-004
9.730923e+002,-2.436656e-004
9.731074e+002,-2.339296e-004
9.731224e+002,-2.144237e-004
9.731375e+002,-1.822983e-004
9.731525e+002,-1.362920e-004
9.731676e+002,-7.779176e-005
9.731827e+002,-1.139796e-005
9.731978e+002,5.653035e-005
9.732128e+002,1.203264e-004
9.732279e+002,1.778337e-004
9.732429e+002,2.305084e-004
9.732580e+002,2.837864e-004
9.732731e+002,3.429070e-004
9.732881e+002,4.102274e-004
9.733032e+002,4.819368e-004
9.733183e+002,5.479850e-004
9.733333e+002,5.941351e-004
9.733484e+002,6.058144e-004
9.733635e+002,5.732989e-004
9.733785e+002,4.947410e-004
9.733936e+002,3.769970e-004
9.734087e+002,2.339230e-004
9.734238e+002,8.261102e-005
9.734388e+002,-6.029976e-005
9.734539e+002,-1.819340e-004
9.734689e+002,-2.740977e-004
9.734840e+002,-3.333992e-004
9.734991e+002,-3.601171e-004
9.735142e+002,-3.572368e-004
9.735292e+002,-3.293931e-004
9.735443e+002,-2.836673e-004
9.735593e+002,-2.281673e-004
9.735744e+002,-1.712692e-004
9.735895e+002,-1.206574e-004
9.736046e+002,-8.054138e-005
9.736196e+002,-5.198420e-005
9.736346e+002,-3.117801e-005
9.736497e+002,-1.169616e-005
9.736648e+002,1.328695e-005
9.736799e+002,4.884232e-005
9.736949e+002,9.662961e-005
9.737100e+002,1.542332e-004
9.737250e+002,2.160214e-004
9.737401e+002,2.747018e-004
9.737552e+002,3.228787e-004
9.737703e+002,3.543143e-004
9.737853e+002,3.642958e-004
9.738004e+002,3.502354e-004
9.738154e+002,3.118701e-004
9.738305e+002,2.513613e-004
9.738456e+002,1.739554e-004
9.738607e+002,8.744953e-005
9.738757e+002,1.822376e-006
9.738908e+002,-7.196117e-005
9.739059e+002,-1.243011e-004
9.739209e+002,-1.488126e-004
9.739360e+002,-1.435792e-004
9.739510e+002,-1.108855e-004
9.739661e+002,-5.715246e-005
9.739812e+002,8.913148e-006
9.739963e+002,7.813709e-005
9.740113e+002,1.421020e-004
9.740264e+002,1.940431e-004
9.740414e+002,2.294144e-004
9.740565e+002,2.461894e-004
9.740716e+002,2.454269e-004
9.740867e+002,2.303758e-004
9.741017e+002,2.070045e-004
9.741168e+002,1.825738e-004
9.741318e+002,1.635804e-004
9.741469e+002,1.546641e-004
9.741620e+002,1.569512e-004
9.741771e+002,1.672928e-004
9.741921e+002,1.793916e-004
9.742072e+002,1.855240e-004
9.742222e+002,1.786292e-004
9.742373e+002,1.550950e-004
9.742524e+002,1.150898e-004
9.742675e+002,6.232960e-005
9.742825e+002,3.280282e-006
9.742975e+002,-5.506528e-005
9.743126e+002,-1.071091e-004
9.743277e+002,-1.490114e-004
9.743428e+002,-1.793507e-004
9.743578e+002,-1.977652e-004
9.743729e+002,-2.046208e-004
9.743880e+002,-1.997854e-004
9.744030e+002,-1.834907e-004
9.744181e+002,-1.552384e-004
9.744332e+002,-1.157549e-004
9.744482e+002,-6.755505e-005
9.744633e+002,-1.481066e-005
9.744784e+002,3.664779e-005
9.744934e+002,7.999294e-005
9.745085e+002,1.088258e-004
9.745236e+002,1.187024e-004
9.745386e+002,1.085275e-004
9.745537e+002,8.042376e-005
9.745688e+002,3.989521e-005
9.745838e+002,-5.036345e-006
9.745989e+002,-4.575570e-005
9.746140e+002,-7.547278e-005
9.746290e+002,-9.028088e-005
9.746441e+002,-9.047963e-005
9.746592e+002,-8.007759e-005
9.746743e+002,-6.606425e-005
9.746893e+002,-5.622482e-005
9.747043e+002,-5.668864e-005
9.747194e+002,-7.093418e-005
9.747345e+002,-9.826444e-005
9.747496e+002,-1.341721e-004
9.747646e+002,-1.717991e-004
9.747797e+002,-2.033622e-004
9.747947e+002,-2.220407e-004
9.748098e+002,-2.233323e-004
9.748249e+002,-2.052831e-004
9.748400e+002,-1.684870e-004
9.748550e+002,-1.160530e-004
9.748701e+002,-5.211672e-005
9.748851e+002,1.742885e-005
9.749002e+002,8.655473e-005
9.749153e+002,1.477698e-004
9.749304e+002,1.932144e-004
9.749454e+002,2.151263e-004
9.749605e+002,2.076675e-004
9.749755e+002,1.675249e-004
9.749906e+002,9.662961e-005
9.750057e+002,1.789242e-006
9.750208e+002,-1.045584e-004
9.750358e+002,-2.078001e-004
9.750509e+002,-2.930711e-004
9.750660e+002,-3.488938e-004
9.750810e+002,-3.698503e-004
9.750961e+002,-3.571375e-004
9.751111e+002,-3.177717e-004
9.751262e+002,-2.619450e-004
9.751413e+002,-2.004147e-004
9.751564e+002,-1.412606e-004
9.751714e+002,-8.918768e-005
9.751865e+002,-4.512622e-005
9.752015e+002,-8.217164e-006
9.752166e+002,2.349267e-005
9.752317e+002,5.089687e-005
9.752468e+002,7.435915e-005
9.752618e+002,9.368004e-005
9.752769e+002,1.097207e-004
9.752919e+002,1.245687e-004
9.753070e+002,1.411408e-004
9.753221e+002,1.617905e-004
9.753372e+002,1.870156e-004
9.753522e+002,2.132368e-004
9.753672e+002,2.336910e-004
9.753823e+002,2.391942e-004
9.753974e+002,2.211597e-004
9.754125e+002,1.734251e-004
9.754276e+002,9.543652e-005
9.754426e+002,-7.455095e-006
9.754576e+002,-1.243343e-004
9.754727e+002,-2.416456e-004
9.754878e+002,-3.449209e-004
9.755029e+002,-4.212275e-004
9.755179e+002,-4.623382e-004
9.755330e+002,-4.645557e-004
9.755480e+002,-4.295360e-004
9.755631e+002,-3.630304e-004
9.755782e+002,-2.740977e-004
9.755933e+002,-1.732896e-004
9.756083e+002,-7.086793e-005
9.756234e+002,2.442047e-005
9.756385e+002,1.056110e-004
9.756535e+002,1.683536e-004
9.756686e+002,2.103527e-004
9.756837e+002,2.307073e-004
9.756987e+002,2.294476e-004
9.757138e+002,2.076344e-004
9.757289e+002,1.675580e-004
9.757439e+002,1.138303e-004
9.757590e+002,5.218925e-005
9.757740e+002,-1.033770e-005
9.757891e+002,-6.752192e-005
9.758042e+002,-1.154237e-004
9.758193e+002,-1.544434e-004
9.758344e+002,-1.891210e-004
9.758494e+002,-2.266440e-004
9.758644e+002,-2.748262e-004
9.758795e+002,-3.376702e-004
9.758946e+002,-4.145078e-004
9.759097e+002,-4.983150e-004
9.759247e+002,-5.779699e-004
9.759398e+002,-6.405716e-004
9.759548e+002,-6.756736e-004
9.759699e+002,-6.764014e-004
9.759850e+002,-6.416634e-004
9.760001e+002,-5.746940e-004
9.760151e+002,-4.818329e-004
9.760302e+002,-3.700489e-004
9.760452e+002,-2.463149e-004
9.760603e+002,-1.167155e-004
9.760754e+002,1.199469e-005
9.760905e+002,1.332193e-004
9.761055e+002,2.388627e-004
9.761206e+002,3.218508e-004
9.761356e+002,3.757700e-004
9.761507e+002,3.966962e-004
9.761658e+002,3.847904e-004
9.761808e+002,3.435039e-004
9.761959e+002,2.785809e-004
9.762110e+002,1.982199e-004
9.762260e+002,1.092898e-004
9.762411e+002,1.895308e-005
9.762562e+002,-6.884708e-005
9.762712e+002,-1.512968e-004
9.762863e+002,-2.286641e-004
9.763014e+002,-3.022429e-004
9.763165e+002,-3.746506e-004
9.763315e+002,-4.478406e-004
9.763466e+002,-5.220111e-004
9.763616e+002,-5.940513e-004
9.763767e+002,-6.579410e-004
9.763918e+002,-7.041898e-004
9.764069e+002,-7.229129e-004
9.764219e+002,-7.057446e-004
9.764370e+002,-6.482804e-004
9.764520e+002,-5.519604e-004
9.764671e+002,-4.230150e-004
9.764822e+002,-2.722433e-004
9.764973e+002,-1.116142e-004
9.765123e+002,4.662210e-005
9.765273e+002,1.923194e-004
9.765424e+002,3.172086e-004
9.765575e+002,4.146053e-004
9.765726e+002,4.786861e-004
9.765876e+002,5.048253e-004
9.766027e+002,4.903955e-004
9.766177e+002,4.369263e-004
9.766328e+002,3.506997e-004
9.766479e+002,2.424763e-004
9.766630e+002,1.269219e-004
9.766780e+002,1.865486e-005
9.766931e+002,-7.149737e-005
9.767081e+002,-1.388757e-004
9.767232e+002,-1.866040e-004
9.767383e+002,-2.238952e-004
9.767534e+002,-2.629384e-004
9.767684e+002,-3.146594e-004
9.767835e+002,-3.847477e-004
9.767986e+002,-4.719036e-004
9.768136e+002,-5.669839e-004
9.768287e+002,-6.555589e-004
9.768438e+002,-7.216228e-004
9.768588e+002,-7.507314e-004
9.768739e+002,-7.334650e-004
9.768890e+002,-6.673036e-004
9.769040e+002,-5.559314e-004
9.769191e+002,-4.096417e-004
9.769341e+002,-2.427053e-004
9.769492e+002,-7.106670e-005
9.769643e+002,8.880831e-005
9.769794e+002,2.228173e-004
9.769944e+002,3.196623e-004
9.770095e+002,3.723542e-004
9.770245e+002,3.786552e-004
9.770396e+002,3.403868e-004
9.770547e+002,2.636281e-004
9.770698e+002,1.573821e-004
9.770848e+002,3.243944e-005
9.770999e+002,-1.002189e-004
9.771149e+002,-2.305848e-004
9.771300e+002,-3.508140e-004
9.771451e+002,-4.552880e-004
9.771602e+002,-5.420658e-004
9.771752e+002,-6.108270e-004
9.771902e+002,-6.637637e-004
9.772053e+002,-7.033297e-004
9.772204e+002,-7.319102e-004
9.772355e+002,-7.513929e-004
9.772505e+002,-7.616135e-004
9.772656e+002,-7.612166e-004
9.772807e+002,-7.472914e-004
9.772957e+002,-7.163632e-004
9.773108e+002,-6.653186e-004
9.773259e+002,-5.918675e-004
9.773409e+002,-4.965278e-004
9.773560e+002,-3.821324e-004
9.773711e+002,-2.548585e-004
9.773861e+002,-1.225124e-004
9.774012e+002,5.235210e-006
9.774163e+002,1.193652e-004
9.774313e+002,2.124080e-004
9.774464e+002,2.793767e-004
9.774615e+002,3.170759e-004
9.774765e+002,3.253656e-004
9.774916e+002,3.047081e-004
9.775067e+002,2.567321e-004
9.775217e+002,1.834688e-004
9.775368e+002,8.781409e-005
9.775519e+002,-2.594318e-005
9.775670e+002,-1.513962e-004
9.775820e+002,-2.806540e-004
9.775970e+002,-4.048749e-004
9.776121e+002,-5.148627e-004
9.776272e+002,-6.029852e-004
9.776423e+002,-6.645577e-004
9.776573e+002,-6.974413e-004
9.776724e+002,-7.029658e-004
9.776874e+002,-6.846058e-004
9.777025e+002,-6.470232e-004
9.777176e+002,-5.956396e-004
9.777327e+002,-5.354141e-004
9.777477e+002,-4.703149e-004
9.777628e+002,-4.032859e-004
9.777778e+002,-3.354520e-004
9.777929e+002,-2.670114e-004
9.778080e+002,-1.969041e-004
9.778231e+002,-1.245992e-004
9.778381e+002,-5.009578e-005
9.778532e+002,2.326072e-005
9.778682e+002,9.076362e-005
9.778833e+002,1.444553e-004
9.778984e+002,1.760106e-004
9.779135e+002,1.779663e-004
9.779285e+002,1.461126e-004
9.779436e+002,8.022492e-005
9.779587e+002,-1.544019e-005
9.779737e+002,-1.331784e-004
9.779888e+002,-2.632695e-004
9.780038e+002,-3.954072e-004
9.780189e+002,-5.199593e-004
9.780340e+002,-6.280652e-004
9.780491e+002,-7.128898e-004
9.780641e+002,-7.687578e-004
9.780792e+002,-7.929353e-004
9.780942e+002,-7.848322e-004
9.781093e+002,-7.478868e-004
9.781244e+002,-6.883771e-004
9.781395e+002,-6.154592e-004
9.781545e+002,-5.388558e-004
9.781696e+002,-4.676008e-004
9.781846e+002,-4.084500e-004
9.781997e+002,-3.643216e-004
9.782148e+002,-3.355182e-004
9.782299e+002,-3.195596e-004
9.782449e+002,-3.124741e-004
9.782599e+002,-3.095273e-004
9.782750e+002,-3.061169e-004
9.782901e+002,-2.978391e-004
9.783052e+002,-2.818461e-004
9.783203e+002,-2.569778e-004
9.783353e+002,-2.255511e-004
9.783503e+002,-1.927642e-004
9.783654e+002,-1.669303e-004
9.783805e+002,-1.573582e-004
9.783956e+002,-1.716004e-004
9.784106e+002,-2.135957e-004
9.784257e+002,-2.812832e-004
9.784407e+002,-3.671025e-004
9.784558e+002,-4.599219e-004
9.784709e+002,-5.479231e-004
9.784860e+002,-6.213818e-004
9.785010e+002,-6.746480e-004
9.785161e+002,-7.061746e-004
9.785312e+002,-7.177526e-004
9.785462e+002,-7.121952e-004
9.785613e+002,-6.923138e-004
9.785764e+002,-6.601245e-004
9.785914e+002,-6.172459e-004
9.786065e+002,-5.663882e-004
9.786216e+002,-5.112554e-004
9.786366e+002,-4.572740e-004
9.786517e+002,-4.099396e-004
9.786667e+002,-3.738892e-004
9.786818e+002,-3.512444e-004
9.786969e+002,-3.410473e-004
9.787120e+002,-3.402196e-004
9.787271e+002,-3.451195e-004
9.787421e+002,-3.521052e-004
9.787571e+002,-3.596205e-004
9.787722e+002,-3.676322e-004
9.787873e+002,-3.777294e-004
9.788024e+002,-3.916996e-004
9.788174e+002,-4.109658e-004
9.788325e+002,-4.364210e-004
9.788475e+002,-4.682959e-004
9.788626e+002,-5.056623e-004
9.788777e+002,-5.472613e-004
9.788928e+002,-5.903123e-004
9.789078e+002,-6.316716e-004
9.789229e+002,-6.675021e-004
9.789379e+002,-6.935047e-004
9.789530e+002,-7.067700e-004
9.789681e+002,-7.065716e-004
9.789832e+002,-6.938686e-004
9.789982e+002,-6.718360e-004
9.790133e+002,-6.441779e-004
9.790283e+002,-6.144997e-004
9.790434e+002,-5.843562e-004
9.790585e+002,-5.547401e-004
9.790735e+002,-5.256846e-004
9.790886e+002,-4.976531e-004
9.791037e+002,-4.726648e-004
9.791187e+002,-4.536000e-004
9.791338e+002,-4.430411e-004
9.791489e+002,-4.424784e-004
9.791639e+002,-4.501245e-004
9.791790e+002,-4.611466e-004
9.791941e+002,-4.688916e-004
9.792092e+002,-4.665417e-004
9.792242e+002,-4.492970e-004
9.792393e+002,-4.167256e-004
9.792543e+002,-3.725981e-004
9.792694e+002,-3.246916e-004
9.792845e+002,-2.815480e-004
9.792996e+002,-2.513815e-004
9.793146e+002,-2.394268e-004
9.793297e+002,-2.470434e-004
9.793447e+002,-2.718128e-004
9.793598e+002,-3.081366e-004
9.793749e+002,-3.490262e-004
9.793900e+002,-3.873960e-004
9.794050e+002,-4.174539e-004
9.794200e+002,-4.356597e-004
9.794351e+002,-4.408234e-004
9.794502e+002,-4.342033e-004
9.794653e+002,-4.188442e-004
9.794803e+002,-3.983535e-004
9.794954e+002,-3.768356e-004
9.795104e+002,-3.578989e-004
9.795255e+002,-3.451857e-004
9.795406e+002,-3.422723e-004
9.795557e+002,-3.528998e-004
9.795707e+002,-3.802454e-004
9.795858e+002,-4.260935e-004
9.796008e+002,-4.886178e-004
9.796159e+002,-5.619210e-004
9.796310e+002,-6.355426e-004
9.796461e+002,-6.959196e-004
9.796611e+002,-7.299917e-004
9.796762e+002,-7.281724e-004
9.796913e+002,-6.877155e-004
9.797063e+002,-6.143012e-004
9.797214e+002,-5.197938e-004
9.797365e+002,-4.203338e-004
9.797515e+002,-3.309492e-004
9.797666e+002,-2.619450e-004
9.797817e+002,-2.177354e-004
9.797967e+002,-1.964404e-004
9.798118e+002,-1.922012e-004
9.798268e+002,-1.983613e-004
9.798419e+002,-2.094560e-004
9.798570e+002,-2.226699e-004
9.798721e+002,-2.366451e-004
9.798871e+002,-2.509179e-004
9.799022e+002,-2.647928e-004
9.799172e+002,-2.766805e-004
9.799323e+002,-2.858858e-004
9.799474e+002,-2.932035e-004
9.799625e+002,-3.021767e-004
